varible_name,method,"AffinityPropagation(damping=0.999, random_state=0)","AgglomerativeClustering(metric='euclidean', n_clusters=13)","KMeans(n_clusters=13, n_init='auto', random_state=0)",MeanShift(bandwidth=2.3),"SpectralClustering(assign_labels='discretize', n_clusters=13, random_state=0)"
percentage_df,"pandas.DataFrame(con_mat,index=Type,columns=Type)",CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
pltx,pandas.DataFrame(Type),CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
plty,pandas.DataFrame(predict_prob),CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
ans,"pandas.concat([pltx,plty],axis=1)",CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
image,matplotlib.pyplot.imread(path[i]),CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(1,2,figsize=(30,10)",CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(1,2,figsize=(15,5)",CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(7,3,figsize=(20,60)",CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
plot1,"seaborn.heatmap(normal_df,center=0,annot=True,fmt='.2f',linewidths=2,cmap=""PuBu"",
annot_kws={""size"":15},ax=ax[0],linecolor='black')",CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
plot2,"seaborn.heatmap(percentage_df,center=0,annot=True,fmt=""d"",linewidths=2,cmap=""PuBu"",
annot_kws={""size"":15},ax=ax[1],linecolor='black')",CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
con_mat,"sklearn.metrics.confusion_matrix(test_true,test_pred)",CLUSTER_29,CLUSTER_3,CLUSTER_11,CLUSTER_5,CLUSTER_0
mask,numpy.zeros_like(corr_df),CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
s2,"pandas.merge(sensors,datatypes,left_on='data_type_id',right_on='id')",CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
full,"pandas.merge(data,s2,left_on='sensor_id',right_on='id_x')",CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
fullnode,"pandas.merge(full,nodes,left_on='node_id',right_on='id')",CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
data,pandas.read_csv('data/datapoints.csv'),CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
nodes,pandas.read_csv('data/nodes.csv'),CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
sensors,pandas.read_csv('data/sensors.csv'),CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
volcanos,pandas.read_csv('data/volcanos.csv'),CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
datatypes,pandas.read_csv('data/datatypes.csv'),CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,axarr","matplotlib.pyplot.subplots(10,sharex=True)",CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
_files,os.listdir(data_dir),CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
regr,sklearn.linear_model.LinearRegression(),CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
os_data_X,"pandas.DataFrame(data=os_data_X,columns=columns)",CLUSTER_28,CLUSTER_3,CLUSTER_3,CLUSTER_12,CLUSTER_0
os_data_y,"pandas.DataFrame(data=os_data_y,columns=['type'])",CLUSTER_28,CLUSTER_3,CLUSTER_3,CLUSTER_12,CLUSTER_0
data_log,"pandas.get_dummies(data_log,drop_first=True)",CLUSTER_28,CLUSTER_3,CLUSTER_3,CLUSTER_12,CLUSTER_0
model_data,"pandas.read_csv(dir+""output/model_data.csv"",index_col=0)",CLUSTER_28,CLUSTER_3,CLUSTER_3,CLUSTER_12,CLUSTER_0
inf,"pandas.read_csv(dir+""output/inf.csv"",index_col=0)",CLUSTER_28,CLUSTER_3,CLUSTER_3,CLUSTER_12,CLUSTER_0
p,numpy.mean(y_pred==y_test),CLUSTER_28,CLUSTER_3,CLUSTER_3,CLUSTER_12,CLUSTER_0
"X_train,X_test,y_train,y_test","sklearn.model_selection.train_test_split(X,y,test_size=0.3,random_state=0)",CLUSTER_28,CLUSTER_3,CLUSTER_3,CLUSTER_12,CLUSTER_0
"train,test","sklearn.model_selection.train_test_split(data_log,test_size=1/3,random_state=42)",CLUSTER_28,CLUSTER_3,CLUSTER_3,CLUSTER_12,CLUSTER_0
clf,"sklearn.linear_model.LogisticRegression(class_weight=""balanced"")",CLUSTER_28,CLUSTER_3,CLUSTER_3,CLUSTER_12,CLUSTER_0
df,pandas.DataFrame(index=time_index),CLUSTER_1,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
time_index,"pandas.date_range('01/01/2010',periods=5,freq='M')",CLUSTER_1,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
dataset,"pandas.read_csv(url,names=names)",CLUSTER_20,CLUSTER_8,CLUSTER_9,CLUSTER_0,CLUSTER_0
"x_train,x_val,y_train,y_val","sklearn.model_selection.train_test_split(x,y,test_size=0.2,random_state=4)",CLUSTER_20,CLUSTER_8,CLUSTER_9,CLUSTER_0,CLUSTER_0
cv_res,"sklearn.model_selection.cross_val_score(m,x_train,y_train,cv=kf,scoring='accuracy')",CLUSTER_20,CLUSTER_8,CLUSTER_9,CLUSTER_0,CLUSTER_0
kf,"sklearn.model_selection.StratifiedKFold(n_splits=10,random_state=4,shuffle=True)",CLUSTER_20,CLUSTER_8,CLUSTER_9,CLUSTER_0,CLUSTER_0
model,sklearn.discriminant_analysis.LinearDiscriminantAnalysis(),CLUSTER_20,CLUSTER_8,CLUSTER_9,CLUSTER_0,CLUSTER_0
pca_df,"pandas.DataFrame(data=pca_data,columns=('1stPrincipal','2ndPrincipal','labels')",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
d0,pandas.read_csv('train.csv'),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
pca_data,"numpy.vstack((pca_data.T,labels)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
standardized_data,sklearn.preprocessing.StandardScaler(),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
pca,sklearn.decomposition.PCA(),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_feat,"pandas.DataFrame(scaled_features,columns=df.columns[:-1])",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df,"pandas.read_csv(""ClassifiedData"",index_col=0)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
scaler,sklearn.preprocessing.StandardScaler(),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"X_train,X_test,y_train,y_test","sklearn.model_selection.train_test_split(scaled_features,df['TARGETCLASS'],
test_size=0.30)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=1),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=i),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=1),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=23),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lreg_rmse,"numpy.sqrt(mean_squared_error(y_test,y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr001_rmse,"numpy.sqrt(mean_squared_error(y_test,rr001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr100_rmse,"numpy.sqrt(mean_squared_error(y_test,rr100_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr001_rmse,"numpy.sqrt(mean_squared_error(y_test,lr001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr00001_rmse,"numpy.sqrt(mean_squared_error(y_test,lr00001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
enr_rmse,"numpy.sqrt(mean_squared_error(y_test,enr_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
sv_rmse,"numpy.sqrt(mean_squared_error(y_test,sv_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
final,"pandas.DataFrame({'Model':['Linear','Lasso0.01','Lasso0.0001','Ridge001','Ridge100','ElasticNet','SupportVector'],'Score':[lreg.score(x_train,y_train)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
data,pandas.read_csv('empl.csv'),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
imp,sklearn.impute.SimpleImputer(strategy='most_frequent'),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
le,sklearn.preprocessing.LabelEncoder(),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ss,sklearn.preprocessing.StandardScaler(),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"x_train,x_test,y_train,y_test","sklearn.model_selection.train_test_split(x_new,y,test_size=0.2,random_state=42)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lreg,sklearn.linear_model.LinearRegression(),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lreg_mse,"sklearn.metrics.mean_squared_error(y_test,y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr001_mse,"sklearn.metrics.mean_squared_error(y_test,rr001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr100_mse,"sklearn.metrics.mean_squared_error(y_test,rr100_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr001_mse,"sklearn.metrics.mean_squared_error(y_test,lr001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr00001_mse,"sklearn.metrics.mean_squared_error(y_test,lr00001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
enr_mse,"sklearn.metrics.mean_squared_error(y_test,enr_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
sv_mse,"sklearn.metrics.mean_squared_error(y_test,sv_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lreg_mae,"sklearn.metrics.mean_absolute_error(y_test,y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr001_mae,"sklearn.metrics.mean_absolute_error(y_test,rr001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr100_mae,"sklearn.metrics.mean_absolute_error(y_test,rr100_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr001_mae,"sklearn.metrics.mean_absolute_error(y_test,lr001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr00001_mae,"sklearn.metrics.mean_absolute_error(y_test,lr00001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
enr_mae,"sklearn.metrics.mean_absolute_error(y_test,enr_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
sv_mae,"sklearn.metrics.mean_absolute_error(y_test,sv_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lreg_r2,"sklearn.metrics.r2_score(y_test,y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr001_r2,"sklearn.metrics.r2_score(y_test,rr001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr100_r2,"sklearn.metrics.r2_score(y_test,rr100_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr001_r2,"sklearn.metrics.r2_score(y_test,lr001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr00001_r2,"sklearn.metrics.r2_score(y_test,lr00001_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
enr_r2,"sklearn.metrics.r2_score(y_test,enr_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
sv_r2,"sklearn.metrics.r2_score(y_test,sv_y_pred)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr001,sklearn.linear_model.Lasso(alpha=0.01),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr00001,sklearn.linear_model.Lasso(alpha=0.0001),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr001,sklearn.linear_model.Ridge(alpha=0.01),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rr100,sklearn.linear_model.Ridge(alpha=100),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
enr,sklearn.linear_model.ElasticNet(alpha=0.01),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
sv,sklearn.svm.SVR(kernel=i),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
sv,sklearn.svm.SVR(kernel='poly'),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
X,"numpy.array([[1,2],[1,4],[1,0],
[4,2],[4,4],[4,0]])",CLUSTER_29,CLUSTER_0,CLUSTER_1,CLUSTER_0,CLUSTER_0
X,numpy.array(box_data),CLUSTER_29,CLUSTER_0,CLUSTER_1,CLUSTER_0,CLUSTER_0
kmeans,"sklearn.cluster.KMeans(n_clusters=2,random_state=0)",CLUSTER_29,CLUSTER_0,CLUSTER_1,CLUSTER_0,CLUSTER_0
kmeans,"sklearn.cluster.KMeans(n_clusters=9,random_state=1)",CLUSTER_29,CLUSTER_0,CLUSTER_1,CLUSTER_0,CLUSTER_0
xml_file_dirs,os.listdir(root_dir),CLUSTER_29,CLUSTER_0,CLUSTER_1,CLUSTER_0,CLUSTER_0
temp_xml_file_list,os.listdir(root_dir+xml_file_dir),CLUSTER_29,CLUSTER_0,CLUSTER_1,CLUSTER_0,CLUSTER_0
frame,pandas.DataFrame(data),CLUSTER_1,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
car,pandas.read_csv('Data/vehicle_collisions.csv'),CLUSTER_1,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
output,pandas.read_csv('Q1_PARTONE.csv'),CLUSTER_1,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
car['Year'],pandas.to_datetime(car['DATE']),CLUSTER_1,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
car['Month'],pandas.to_datetime(car['DATE']),CLUSTER_1,CLUSTER_10,CLUSTER_2,CLUSTER_0,CLUSTER_1
dataMean,"numpy.zeros((3,imgSize,imgSize)",CLUSTER_23,CLUSTER_0,CLUSTER_6,CLUSTER_0,CLUSTER_1
trn,"numpy.empty((0,numFeature+1)",CLUSTER_23,CLUSTER_0,CLUSTER_6,CLUSTER_0,CLUSTER_1
channelMean,"numpy.mean(pixData,axis=(1,2)",CLUSTER_23,CLUSTER_0,CLUSTER_6,CLUSTER_0,CLUSTER_1
res,"numpy.hstack((feat,np.reshape(d['labels'],(len(d['labels'])",CLUSTER_23,CLUSTER_0,CLUSTER_6,CLUSTER_0,CLUSTER_1
trn,"numpy.vstack((trn,readBatch(batchName)",CLUSTER_23,CLUSTER_0,CLUSTER_6,CLUSTER_0,CLUSTER_1
pixData,"numpy.pad(pixData,((0,0)",CLUSTER_23,CLUSTER_0,CLUSTER_6,CLUSTER_0,CLUSTER_1
root_dir,os.getcwd(),CLUSTER_23,CLUSTER_0,CLUSTER_6,CLUSTER_0,CLUSTER_1
training,"numpy.concatenate((vector[:start],vector[end:])",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
train_x,"numpy.concatenate((X[:split_num*j],X[split_num*(j+1)",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
train_y,"numpy.concatenate((y[:split_num*j],y[split_num*(j+1)",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
mask,"numpy.ones(vector.shape[0],dtype=bool)",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
std_price,"numpy.std(prices,axis=0)",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
data,pandas.read_csv('housing.csv'),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
bj_data,pandas.read_csv('bj_housing.csv'),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
"X_train,X_test,y_train,y_test","sklearn.model_selection.train_test_split(features,prices,test_size=0.2,random_state=42)",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
"bj_trainData,bj_testData,prices_train,prices_test","sklearn.model_selection.train_test_split(bj_features,bj_prices,test_size=0.3,
random_state=42)",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
cross_validator,sklearn.model_selection.KFold(),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
bj_crossValidation,sklearn.model_selection.KFold(),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
score,"sklearn.metrics.r2_score(y_true,y_predict)",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
reg,sklearn.linear_model.LinearRegression(),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
grid,"sklearn.model_selection.GridSearchCV(regressor,params,scoring=scoring_fnc,cv=cross_validator)",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
bj_gridCV,"sklearn.model_selection.GridSearchCV(bj_reg,bj_parameters,scoring=bj_scoreFunc,cv=bj_crossValidation)",CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
scoring_fnc,sklearn.metrics.make_scorer(performance_metric),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
bj_scoreFunc,sklearn.metrics.make_scorer(performance_metric),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
regressor,sklearn.tree.DecisionTreeRegressor(),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
bj_reg,sklearn.tree.DecisionTreeRegressor(),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf,sklearn.tree.DecisionTreeRegressor(max_depth=i),CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
batch_features,"numpy.zeros((batch_size,2,105,105,1)",CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_10,CLUSTER_9
batch_labels,"numpy.zeros((batch_size,1)",CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_10,CLUSTER_9
indecies,numpy.zeros(2),CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_10,CLUSTER_9
not_insame_class,numpy.argmax(lengthes-indecies[0]>0)!=numpy.argmax(lengthes-indecies[1]>0),CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_10,CLUSTER_9
first,"numpy.searchsorted(lengthes,np.random.randint(1,len(features)",CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_10,CLUSTER_9
all_images,numpy.vstack([np.array(all_alphabets[key]),CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_10,CLUSTER_9
all_evaluation_images,numpy.vstack([np.array(all_evaluation_alphabets[key]),CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_10,CLUSTER_9
lengthes_train,numpy.insert(np.cumsum([len(all_alphabets[key]),CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_10,CLUSTER_9
lengthes_val,numpy.insert(np.cumsum([len(all_evaluation_alphabets[key]),CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_10,CLUSTER_9
cidx,"numpy.arange(0,nc,1)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
cidx,"numpy.arange(0,nc,1)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
"[y1,_]","control.matlab.impulse(sys,T=numpy.arange(T)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
X_train,numpy.asarray(X[:thr]),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
y_train,numpy.asarray(y[:thr]),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
X_test,numpy.asarray(X[thr:]),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
y_test,numpy.asarray(y[thr:]),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
batch_s,numpy.empty(shape),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
label,"numpy.reshape(y_test[i],(1,n_classes)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
data,numpy.squeeze(np.transpose(data),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
y,numpy.squeeze(y-1),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
H1,"numpy.squeeze(build_hankel(y1[0,:T],nr,nc,T,dim)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
batch_x,"numpy.squeeze(extract_batch_size(X_train,step,batch_size)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
test,"numpy.squeeze(X_test[i,:])",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
ridx,"numpy.transpose(np.arange(1,nr+1,1)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
Hidx,"numpy.transpose(np.tile(ridx,(nc,1)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
ridx,"numpy.transpose(np.arange(1,nr+1,1)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
Hidx,"numpy.transpose(np.tile(ridx,(nc,1)",CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
"[U1,s1,_]",numpy.linalg.svd(H1),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
X,scipy.io.loadmat('/Users/angelsrates/Documents/PhD/4thSemester/Project/poles_data2.mat'),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
y,scipy.io.loadmat('/Users/angelsrates/Documents/PhD/4thSemester/Project/poles_y2.mat'),CLUSTER_11,CLUSTER_0,CLUSTER_5,CLUSTER_10,CLUSTER_11
X,"numpy.concatenate([X1,X2],axis=0)",CLUSTER_2,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_1
T,numpy.concatenate([np.zeros(len(X1),CLUSTER_2,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_1
mu_a,numpy.sum(m_N*X_new),CLUSTER_2,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_1
variational_parameters,numpy.sqrt(np.diag(variational_parameters_square),CLUSTER_2,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_1
covariance_N_inverse,numpy.linalg.inv(covariance_0),CLUSTER_2,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_1
covariance_N,numpy.linalg.inv(covariance_N_numpy.linalg.inverse),CLUSTER_2,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_1
covariance_0_inverse,numpy.linalg.inv(covariance_0),CLUSTER_2,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_1
states,numpy.array(tc_states),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_no_67,numpy.array(traj_no_67_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_len_67,numpy.array(traj_len_67_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_no_60,numpy.array(traj_no_60_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_len_60,numpy.array(traj_len_60_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_no_50,numpy.array(traj_no_50_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_len_50,numpy.array(traj_len_50_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_no_40,numpy.array(traj_no_40_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_len_40,numpy.array(traj_len_40_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_no_30,numpy.array(traj_no_30_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_len_30,numpy.array(traj_len_30_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_no_20,numpy.array(traj_no_20_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_len_20,numpy.array(traj_len_20_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
traj_no_10,numpy.array(traj_no_10_),CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
